Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
6206,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,275,389
6207,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,4.821,405
6208,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2.039,566
6209,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1.586,408
6210,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,5.299,395
6211,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,434,365
6212,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2.315,533
6213,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,452,534
6214,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3.307,543
6215,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9.14,416
6216,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,715,316
6217,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,301,458
6218,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2.703,358
6219,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2.679,415
6220,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1.177,624
6221,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2.524,427
6222,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,306,589
6223,All Causes,All causes,Alabama,46.977,9795
6224,All Causes,All causes,Alaska,3.354,7876
6225,All Causes,All causes,Arizona,46.365,7671
6226,All Causes,All causes,Arkansas,27.901,9095
6227,All Causes,All causes,California,237.126,7182
6228,All Causes,All causes,Colorado,29.521,7209
6229,All Causes,All causes,Connecticut,29.26,7046
6230,All Causes,All causes,Delaware,7.204,7957
6231,All Causes,All causes,District of Columbia,5.344,9517
6232,All Causes,All causes,Florida,170.066,7456
6233,All Causes,All causes,Georgia,67.808,8902
6234,All Causes,All causes,Hawaii,9.432,6434
6235,All Causes,All causes,Idaho,10.613,7560
6236,All Causes,All causes,Illinois,102.171,7944
6237,All Causes,All causes,Indiana,55.622,8568
6238,All Causes,All causes,Iowa,27.362,7361
6239,All Causes,All causes,Kansas,24.553,8022
6240,All Causes,All causes,Kentucky,40.102,9323
6241,All Causes,All causes,Louisiana,40.045,9605
6242,All Causes,All causes,Maine,12.294,7751
6243,All Causes,All causes,Maryland,43.582,7959
6244,All Causes,All causes,Massachusetts,53.45,7268
6245,All Causes,All causes,Michigan,86.042,8160
6246,All Causes,All causes,Minnesota,37.028,6756
6247,All Causes,All causes,Mississippi,28.564,9991
6248,All Causes,All causes,Missouri,54.681,8590
6249,All Causes,All causes,Montana,8.472,7822
6250,All Causes,All causes,Nebraska,14.899,7437
6251,All Causes,All causes,Nevada,18.872,8647
6252,All Causes,All causes,New Hampshire,10.06,7337
6253,All Causes,All causes,New Jersey,70.356,7449
6254,All Causes,All causes,New Mexico,15.296,7931
6255,All Causes,All causes,New York,148.806,7137
6256,All Causes,All causes,North Carolina,74.716,8493
6257,All Causes,All causes,North Dakota,5.868,7244
6258,All Causes,All causes,Ohio,106.825,8466
6259,All Causes,All causes,Oklahoma,35.427,9425
6260,All Causes,All causes,Oregon,31.38,7733
6261,All Causes,All causes,Pennsylvania,125.539,8084
6262,All Causes,All causes,Rhode Island,9.69,7491
6263,All Causes,All causes,South Carolina,38.761,8868
6264,All Causes,All causes,South Dakota,7.084,7525
6265,All Causes,All causes,Tennessee,56.838,9212
6266,All Causes,All causes,Texas,157.15,8077
6267,All Causes,All causes,Utah,13.764,7337
6268,All Causes,All causes,Vermont,5.048,7280
6269,All Causes,All causes,Virginia,57.69,7950
6270,All Causes,All causes,Washington,46.12,7312
6271,All Causes,All causes,West Virginia,20.672,9475
6272,All Causes,All causes,Wisconsin,46.153,7453
6273,All Causes,All causes,Wyoming,4.311,8311
6274,Alzheimer's disease (G30),Alzheimer's disease,Alabama,1.497,327
6275,Alzheimer's disease (G30),Alzheimer's disease,Alaska,73,259
6276,Alzheimer's disease (G30),Alzheimer's disease,Arizona,2.066,358
6277,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,783,255
6278,Alzheimer's disease (G30),Alzheimer's disease,California,8.146,253
6279,Alzheimer's disease (G30),Alzheimer's disease,Colorado,1.058,281
6280,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,728,160
6281,Alzheimer's disease (G30),Alzheimer's disease,Delaware,189,216
6282,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,117,207
6283,Alzheimer's disease (G30),Alzheimer's disease,Florida,4.689,193
6284,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1.82,275
6285,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,201,132
6286,Alzheimer's disease (G30),Alzheimer's disease,Idaho,400,290
6287,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2.794,213
6288,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1.696,261
6289,Alzheimer's disease (G30),Alzheimer's disease,Iowa,1.121,270
6290,Alzheimer's disease (G30),Alzheimer's disease,Kansas,830,251
6291,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1.153,281
6292,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,1.282,329
6293,Alzheimer's disease (G30),Alzheimer's disease,Maine,477,292
6294,Alzheimer's disease (G30),Alzheimer's disease,Maryland,915,173
6295,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1.56,198
6296,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2.331,220
6297,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1.299,226
6298,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,744,274
6299,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1.632,251
6300,Alzheimer's disease (G30),Alzheimer's disease,Montana,226,201
6301,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,500,233
6302,Alzheimer's disease (G30),Alzheimer's disease,Nevada,281,159
6303,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,372,271
6304,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1.649,169
6305,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,348,193
6306,Alzheimer's disease (G30),Alzheimer's disease,New York,2.021,94
6307,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2.265,273
6308,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,318,344
6309,Alzheimer's disease (G30),Alzheimer's disease,Ohio,3.565,277
6310,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,928,252
6311,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1.231,294
6312,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3.311,196
6313,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,297,204
6314,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,1.364,341
6315,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,329,310
6316,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,2.115,363
6317,Alzheimer's disease (G30),Alzheimer's disease,Texas,4.887,279
6318,Alzheimer's disease (G30),Alzheimer's disease,Utah,390,227
6319,Alzheimer's disease (G30),Alzheimer's disease,Vermont,186,265
6320,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1.574,232
6321,Alzheimer's disease (G30),Alzheimer's disease,Washington,2.47,393
6322,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,496,228
6323,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1.596,244
6324,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,112,227
6325,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2.74,578
6326,Cerebrovascular diseases (I60-I69),Stroke,Alaska,177,482
6327,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2.226,375
6328,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1.884,612
6329,Cerebrovascular diseases (I60-I69),Stroke,California,15.039,464
6330,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1.532,391
6331,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1.547,358
6332,Cerebrovascular diseases (I60-I69),Stroke,Delaware,384,429
6333,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,221,400
6334,Cerebrovascular diseases (I60-I69),Stroke,Florida,8.925,378
6335,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3.889,535
6336,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,665,447
6337,Cerebrovascular diseases (I60-I69),Stroke,Idaho,725,527
6338,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5.989,463
6339,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3.238,499
6340,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1.718,436
6341,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1.489,473
6342,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2.197,519
6343,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2.195,539
6344,Cerebrovascular diseases (I60-I69),Stroke,Maine,670,415
6345,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2.365,438
6346,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2.88,381
6347,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4.752,449
6348,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2.219,397
6349,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1.585,561
6350,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3.247,505
6351,Cerebrovascular diseases (I60-I69),Stroke,Montana,461,417
6352,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,922,447
6353,Cerebrovascular diseases (I60-I69),Stroke,Nevada,847,413
6354,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,494,361
6355,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3.468,363
6356,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,739,393
6357,Cerebrovascular diseases (I60-I69),Stroke,New York,6.398,304
6358,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4.572,532
6359,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,428,496
6360,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5.828,457
6361,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,2.085,557
6362,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1.978,482
6363,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,7.151,442
6364,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,421,312
6365,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2.291,538
6366,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,442,440
6367,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3.407,564
6368,Cerebrovascular diseases (I60-I69),Stroke,Texas,9.366,504
6369,Cerebrovascular diseases (I60-I69),Stroke,Utah,674,382
6370,Cerebrovascular diseases (I60-I69),Stroke,Vermont,264,381
6371,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3.523,501
6372,Cerebrovascular diseases (I60-I69),Stroke,Washington,2.725,436
6373,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1.072,485
6374,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2.829,446
6375,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,236,465
6376,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,2.309,476
6377,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,140,378
6378,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,2.799,460
6379,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,1.498,481
6380,Chronic lower respiratory diseases (J40-J47),CLRD,California,12.829,401
6381,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,1.932,493
6382,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1.458,350
6383,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,344,379
6384,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,126,231
6385,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,8.912,375
6386,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3.387,463
6387,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,293,200
6388,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,644,469
6389,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,4.731,373
6390,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,3.291,510
6391,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,1.655,452
6392,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1.501,499
6393,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,2.407,556
6394,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,1.687,408
6395,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,783,491
6396,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,1.832,344
6397,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2.535,348
6398,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,4.474,428
6399,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,1.77,332
6400,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1.378,484
6401,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,3.017,474
6402,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,579,533
6403,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,878,444
6404,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1.066,503
6405,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,603,449
6406,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,2.862,305
6407,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,888,465
6408,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6.329,305
6409,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4.017,458
6410,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,283,344
6411,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6.054,479
6412,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2.192,576
6413,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1.828,456
6414,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,5.621,356
6415,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,485,381
6416,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1.935,440
6417,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,376,401
6418,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2.98,481
6419,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7.639,408
6420,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,591,329
6421,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,320,465
6422,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2.697,380
6423,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2.662,435
6424,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1.267,563
6425,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2.354,385
6426,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,345,674
6427,Diabetes mellitus (E10-E14),Diabetes,Alabama,1.453,298
6428,Diabetes mellitus (E10-E14),Diabetes,Alaska,109,259
6429,Diabetes mellitus (E10-E14),Diabetes,Arizona,1.206,196
6430,Diabetes mellitus (E10-E14),Diabetes,Arkansas,839,272
6431,Diabetes mellitus (E10-E14),Diabetes,California,7.376,225
6432,Diabetes mellitus (E10-E14),Diabetes,Colorado,677,167
6433,Diabetes mellitus (E10-E14),Diabetes,Connecticut,782,190
6434,Diabetes mellitus (E10-E14),Diabetes,Delaware,191,206
6435,Diabetes mellitus (E10-E14),Diabetes,District of Columbia,184,330
6436,Diabetes mellitus (E10-E14),Diabetes,Florida,5.172,223
6437,Diabetes mellitus (E10-E14),Diabetes,Georgia,1.657,212
6438,Diabetes mellitus (E10-E14),Diabetes,Hawaii,271,184
6439,Diabetes mellitus (E10-E14),Diabetes,Idaho,320,231
6440,Diabetes mellitus (E10-E14),Diabetes,Illinois,2.795,219
6441,Diabetes mellitus (E10-E14),Diabetes,Indiana,1.682,259
6442,Diabetes mellitus (E10-E14),Diabetes,Iowa,804,220
6443,Diabetes mellitus (E10-E14),Diabetes,Kansas,749,248
6444,Diabetes mellitus (E10-E14),Diabetes,Kentucky,1.141,262
6445,Diabetes mellitus (E10-E14),Diabetes,Louisiana,1.536,363
6446,Diabetes mellitus (E10-E14),Diabetes,Maine,343,214
6447,Diabetes mellitus (E10-E14),Diabetes,Maryland,1.237,225
6448,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,1.132,155
6449,Diabetes mellitus (E10-E14),Diabetes,Michigan,2.83,268
6450,Diabetes mellitus (E10-E14),Diabetes,Minnesota,1.158,214
6451,Diabetes mellitus (E10-E14),Diabetes,Mississippi,707,245
6452,Diabetes mellitus (E10-E14),Diabetes,Missouri,1.493,235
6453,Diabetes mellitus (E10-E14),Diabetes,Montana,249,228
6454,Diabetes mellitus (E10-E14),Diabetes,Nebraska,437,222
6455,Diabetes mellitus (E10-E14),Diabetes,Nevada,294,130
6456,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,296,214
6457,Diabetes mellitus (E10-E14),Diabetes,New Jersey,2.454,261
6458,Diabetes mellitus (E10-E14),Diabetes,New Mexico,606,306
6459,Diabetes mellitus (E10-E14),Diabetes,New York,3.848,186
6460,Diabetes mellitus (E10-E14),Diabetes,North Carolina,2.234,249
6461,Diabetes mellitus (E10-E14),Diabetes,North Dakota,208,261
6462,Diabetes mellitus (E10-E14),Diabetes,Ohio,3.761,296
6463,Diabetes mellitus (E10-E14),Diabetes,Oklahoma,1.166,306
6464,Diabetes mellitus (E10-E14),Diabetes,Oregon,1.139,282
6465,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,3.466,223
6466,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,206,162
6467,Diabetes mellitus (E10-E14),Diabetes,South Carolina,1.136,255
6468,Diabetes mellitus (E10-E14),Diabetes,South Dakota,262,276
6469,Diabetes mellitus (E10-E14),Diabetes,Tennessee,1.715,274
6470,Diabetes mellitus (E10-E14),Diabetes,Texas,5.201,265
6471,Diabetes mellitus (E10-E14),Diabetes,Utah,496,270
6472,Diabetes mellitus (E10-E14),Diabetes,Vermont,175,250
6473,Diabetes mellitus (E10-E14),Diabetes,Virginia,1.632,221
6474,Diabetes mellitus (E10-E14),Diabetes,Washington,1.543,247
6475,Diabetes mellitus (E10-E14),Diabetes,West Virginia,743,330
6476,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,1.212,197
6477,Diabetes mellitus (E10-E14),Diabetes,Wyoming,126,239
6478,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,12.583,2630
6479,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,645,1706
6480,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10.607,1765
6481,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,7.431,2405
6482,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,64.871,1988
6483,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,6.124,1527
6484,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,7.49,1747
6485,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,1.866,2060
6486,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,1.566,2809
6487,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,44.305,1879
6488,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,16.478,2222
6489,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2.244,1514
6490,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2.399,1713
6491,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,27.007,2085
6492,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,14.375,2208
6493,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,7.172,1871
6494,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,5.849,1863
6495,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,10.353,2414
6496,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,10.026,2414
6497,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,2.815,1743
6498,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,11.268,2066
6499,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,12.947,1717
6500,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,24.255,2281
